asset_id,event_date,event_id,installed_date,previous_repairs,previous_unplanned
A:u78te3,2011-11-26,E:m8ksvzyo8u,2011-09-14,0,0
A:u78te3,2012-01-25,E:hyqxg3dgi3,2011-11-26,0,0
A:u78te3,2012-03-09,E:773nbeifxb,2012-01-25,0,0
A:u78te3,2012-05-03,E:ggjdw7jdl3,2012-03-09,0,0
A:u78te3,2012-08-15,E:8kssucqktv,2012-05-03,0,0
A:u78te3,2013-02-07,E:w6ljpczrdy,2013-01-18,0,0
A:u78te3,2013-09-03,E:t2ppjzw68w,2013-03-26,0,0
A:u78te3,2014-05-08,E:02nr3nzxbm,2014-01-12,0,0
A:u78te3,2015-05-16,E:ot43r7r0xs,2014-09-16,0,0
A:u78te3,2015-11-19,E:3w2f73k1i9,2015-05-16,0,0
A:u78te3,2015-11-22,E:u2fn5jo9pt,2015-11-19,0,0
A:u78te3,2016-01-29,E:qlt5co4bn5,2015-11-22,0,0
A:u78te3,2017-01-19,E:k5fx7lau10,2016-11-10,0,0
A:77f0ch,2003-01-25,E:0br4t1aibh,2002-11-20,0,0
A:77f0ch,2003-05-06,E:bdd4me3i5a,2003-03-29,0,0
A:77f0ch,2004-11-28,E:s06xevfc1v,2004-11-25,0,0
A:77f0ch,2005-04-20,E:ijxq7zpbfy,2004-11-28,0,0
A:271d3q,2006-07-22,E:6351405gap,2005-10-15,0,0
A:271d3q,2006-11-30,E:mn8cvssmlx,2006-11-21,0,0
A:271d3q,2007-01-25,E:zdj1pesmms,2006-11-30,0,0
A:271d3q,2007-04-24,E:mk7192drdk,2007-01-25,0,0
A:271d3q,2007-10-15,E:24j2utjshp,2007-06-25,0,0
A:271d3q,2009-02-24,E:qfcdh175jt,2007-10-15,0,0
A:271d3q,2009-04-07,E:wi7382768c,2009-02-24,0,0
A:271d3q,2009-11-17,E:va6sdihntn,2009-04-07,0,0
A:271d3q,2010-04-11,E:pzics5k1te,2010-01-15,0,0
A:271d3q,2010-10-05,E:celmezbmj5,2010-04-11,0,0
A:271d3q,2012-01-07,E:46qmex65f3,2011-07-01,0,0
A:271d3q,2012-04-28,E:yg4uy7c3yv,2012-01-07,0,0
A:6tjk91,2014-03-03,E:dzcj9yz2sb,2013-12-20,0,0
A:6tjk91,2014-04-19,E:dg6b2bg59d,2014-03-03,0,0
A:6tjk91,2014-07-15,E:kh82fs8sze,2014-04-19,0,0
A:6tjk91,2014-11-27,E:a7xmvzx32z,2014-07-15,0,0
A:j9z5oa,2013-09-05,E:qa2jsrzikl,2013-05-21,0,0
A:j9z5oa,2013-11-21,E:mfqsxa9zq2,2013-09-05,0,0
A:j9z5oa,2014-08-22,E:qlxsuv2t0m,2014-07-11,0,0
A:j9z5oa,2014-10-04,E:16uguffzdb,2014-08-22,0,0
A:j9z5oa,2015-02-03,E:a4bnowqbv8,2014-10-04,0,0
A:j9z5oa,2015-07-21,E:vkbba60fxj,2015-07-21,0,0
A:j9z5oa,2017-03-18,E:2vb9xn2oul,2015-11-16,0,0
A:100egl,2010-04-13,E:9mmdnvzy54,2010-01-23,0,0
A:100egl,2010-12-22,E:6o5pubh0o9,2010-07-07,0,0
A:100egl,2011-06-08,E:zmg3f1jhz4,2010-12-22,0,0
A:100egl,2013-01-24,E:rsk68jg7ts,2011-06-08,0,0
A:100egl,2013-07-02,E:j7877qk0do,2013-01-24,0,0
A:100egl,2013-07-02,E:7pbfg3e4ul,2013-07-02,0,0
A:bo36ea,2005-05-04,E:xm46kiio4d,2005-03-21,0,0
A:bo36ea,2006-10-03,E:8avxi4vkoo,2006-08-16,0,0
A:bo36ea,2007-02-15,E:ofze1xm614,2007-02-01,0,0
A:bo36ea,2007-09-27,E:vs8kiliuzd,2007-02-15,0,0
A:bo36ea,2007-10-28,E:g3bg4blohp,2007-09-27,0,0
A:bo36ea,2007-12-13,E:he5aimu0xi,2007-12-08,0,0
A:bo36ea,2008-03-11,E:tiimfa24q1,2007-12-13,0,0
A:bo36ea,2008-06-08,E:o7x8b82wrs,2008-05-26,0,0
A:bo36ea,2008-06-08,E:urquo998rq,2008-06-08,0,0
A:bo36ea,2008-12-12,E:cxh6sozhrx,2008-06-08,0,0
A:bo36ea,2009-06-18,E:907qyjdpie,2008-12-12,0,0
